Order ID,Error
582315322,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582315322 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6660>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582315232,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582315232 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e49e0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582315046,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582315046 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e5010>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582315031,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582315031 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104084cb0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582314122,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582314122 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104085dc0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582313981,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582313981 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b62d0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582309068,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582309068 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040871d0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582309005,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582309005 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104086b70>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308851,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308851 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e61b0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308834,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308834 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6b40>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308829,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308829 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e7bf0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308815,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308815 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b1430>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308799,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308799 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b40e0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308700,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308700 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e4da0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582308628,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582308628 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e41d0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582306491,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582306491 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e5c10>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582306486,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582306486 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104084aa0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582302858,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582302858 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104085e50>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582301886,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582301886 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b4a40>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582301855,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582301855 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b5610>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582301509,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582301509 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040866f0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582297924,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582297924 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104087fe0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582295716,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582295716 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e4920>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582295276,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582295276 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e70b0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582294436,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582294436 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e62a0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582292438,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582292438 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104083680>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582292170,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582292170 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e7dd0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582289197,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582289197 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e5610>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582289182,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582289182 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104086ae0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582288672,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582288672 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104086060>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582286556,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582286556 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b5730>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582285979,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582285979 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b4b90>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582285471,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582285471 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b65a0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582285214,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582285214 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040856a0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582283999,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582283999 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104085130>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582283614,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582283614 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x103611250>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582282927,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582282927 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e71a0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582279013,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582279013 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e7980>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582276272,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582276272 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e7980>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582275668,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582275668 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e5610>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582275645,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582275645 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104086de0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582272558,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582272558 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104087ef0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582271791,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582271791 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1029a21b0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582271392,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582271392 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b5100>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582271384,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582271384 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040837a0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582270822,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582270822 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x10368ec60>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582270756,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582270756 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b6690>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582270135,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582270135 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b5640>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582269971,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582269971 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b1fa0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582269588,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582269588 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e4410>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582269545,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582269545 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6db0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582269351,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582269351 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b0ec0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582264654,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582264654 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b2e10>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582264459,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582264459 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b6c90>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582264090,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582264090 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b4860>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582262501,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582262501 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x10248f9e0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582261383,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582261383 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e42f0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582261316,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582261316 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x104085df0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582260549,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582260549 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b59d0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582260390,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582260390 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b7140>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582260304,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582260304 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b4fb0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582259704,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582259704 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e40e0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582259271,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582259271 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6b10>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582255465,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582255465 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b0770>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582255163,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582255163 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b3470>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582255088,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582255088 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e7680>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582254485,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582254485 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6390>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582253784,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582253784 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1023e3350>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582252083,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582252083 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b6840>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582251163,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582251163 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b6630>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582251128,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582251128 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040845c0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582251098,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582251098 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b6000>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582251031,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582251031 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b5f10>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582250848,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582250848 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x10239af30>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582250669,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582250669 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e5a00>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582249609,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582249609 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e4a10>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582248865,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582248865 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b0c50>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582248666,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582248666 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040b0950>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582248295,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582248295 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6570>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582248029,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582248029 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x1040e6600>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582247096,"HTTPSConnectionPool(host='api.tiny.com.br', port=443): Max retries exceeded with url: /public-api/v3/ordem-servico/582247096 (Caused by NewConnectionError(""<urllib3.connection.HTTPSConnection object at 0x10248eae0>: Failed to establish a new connection: [Errno 49] Can't assign requested address""))"
582562544,could not convert string to float: '15%'
